"","logFC","AveExpr","t","P.Value","adj.P.Val","B","threshold"
"PIGB",0.0733709607633761,4.43699486267255,0.248497035440329,0.809395313141969,0.999950192382521,-4.66546661535889,"No"
"MRTFB",0.125080535401115,5.53338810963727,0.248435508318999,0.809441440262958,0.999950192382521,-4.6654689570858,"No"
"CHAMP1",-0.0863847304728393,5.24461642575792,-0.248204017824777,0.809614996559986,0.999950192382521,-4.66547776256967,"No"
"WWC1",-0.0662458692084993,4.43337515960296,-0.248167312930796,0.809642516479643,0.999950192382521,-4.66547915802347,"No"
"LOC102724159",-0.0485391780015907,3.79290292279224,-0.248111385483906,0.80968444926362,0.999950192382521,-4.66548128389738,"No"
"FADS3",0.0649039100721254,5.4308931826615,0.248088632660983,0.809701508856914,0.999950192382521,-4.66548214862772,"No"
"ADGRL1",0.0467880168056549,3.90910634590383,0.248075972237879,0.809711001424851,0.999950192382521,-4.66548262975882,"No"
"HOXA-AS3",0.0488204024455632,3.67904153315964,0.248005027805033,0.8097641949523,0.999950192382521,-4.66548532540084,"No"
"DLD",-0.153347852099164,6.05577235628591,-0.247959750307361,0.809798144172413,0.999950192382521,-4.66548704539573,"No"
"PMP22",0.11254102993898,4.39661810064448,0.247872953796746,0.809863225665481,0.999950192382521,-4.66549034175317,"No"
"NAT1",0.167882617573001,4.80728471710737,0.247849309953291,0.809880954487708,0.999950192382521,-4.66549123950404,"No"
"NCOA5",0.057821988215891,3.83808679866544,0.247825991722552,0.809898439268743,0.999950192382521,-4.66549212480974,"No"
"ZFC3H1",-0.0489858369930296,5.72824905734787,-0.247638510109048,0.810039023242823,0.999950192382521,-4.66549923983309,"No"
"RMND5A",-0.0728842769116582,5.93505410965434,-0.247529919138664,0.810120453993794,0.999950192382521,-4.66550335851628,"No"
"TRAC",-0.0923663182471319,6.37677989602806,-0.24737360136884,0.810237678606771,0.999950192382521,-4.66550928431015,"No"
"AKAP1",0.0680509436498182,5.57651022816792,0.247330625532338,0.810269907591591,0.999950192382521,-4.66551091282627,"No"
"SBDS",0.0601726137770298,7.6024653276079,0.247137796857245,0.810414520777641,0.999950192382521,-4.66551821643578,"No"
"PABPC1L",0.0652877902369298,5.21492932087522,0.247051209233986,0.810479460236635,0.999950192382521,-4.66552149423617,"No"
"DAB2IP",-0.0604877405897071,6.20737055501717,-0.246874558557272,0.810611950436194,0.999950192382521,-4.66552817792874,"No"
"DLGAP1-AS1",0.10628595910617,5.94809593212166,0.246804467436497,0.810664521415887,0.999950192382521,-4.66553082858041,"No"
"CACNA1S",0.0412208615474823,5.03814177196791,0.246746164759899,0.810708251384144,0.999950192382521,-4.66553303286694,"No"
"TP53TG1",-0.0565704484956751,4.48345007280999,-0.246674114986689,0.810762293333249,0.999950192382521,-4.6655357561975,"No"
"TICRR",0.10148389149514,4.41372562044337,0.246554997365937,0.810851641513112,0.999950192382521,-4.66554025689389,"No"
"HIVEP3",-0.0911511159977554,5.04792317264955,-0.246467413681939,0.810917338452349,0.999950192382521,-4.66554356477184,"No"
"DYNC1H1",-0.0623729933074531,5.47186794215621,-0.246450805606502,0.810929796425734,0.999950192382521,-4.66554419189972,"No"
"CHD2",-0.0756326131805256,5.11359014450808,-0.246428608132985,0.810946447180751,0.999950192382521,-4.66554503002129,"No"
"KDSR",0.108361196448683,6.1976909042702,0.246412133934987,0.81095880486096,0.999950192382521,-4.66554565199859,"No"
"HEXD",0.0531258214642332,4.89163038777832,0.246297212786228,0.811045011437212,0.999950192382521,-4.66554998967684,"No"
"ABCC6",-0.086374719802329,5.7779308807884,-0.246279406123324,0.811058369110607,0.999950192382521,-4.66555066160967,"No"
"PIR",0.116287299921666,4.19353425796616,0.246260142640979,0.811072819690419,0.999950192382521,-4.66555138846212,"No"
"ENTPD7",0.0558810300567725,6.19797700380023,0.246197634005919,0.81111971131949,0.999950192382521,-4.66555374666512,"No"
"NADSYN1",0.0555793821038773,5.75939121033803,0.246061465410679,0.811221862642909,0.999950192382521,-4.66555888174612,"No"
"LCN12",0.0658263565376522,7.23456957134955,0.246030090307923,0.81124540023815,0.999950192382521,-4.6655600645463,"No"
"DRD4",-0.0503990746009575,3.61327511613709,-0.246016589400041,0.811255528678081,0.999950192382521,-4.66556057346756,"No"
"LOC100288123",-0.0685373825506144,5.23660781435449,-0.246006768664455,0.811262896260071,0.999950192382521,-4.66556094364638,"No"
"POU5F1P3",0.0417595312629988,3.9693372512506,0.245982898534274,0.811280803874523,0.999950192382521,-4.66556184333732,"No"
"CHCHD2",-0.102260905615402,7.85383221204561,-0.245939886823273,0.81131307199089,0.999950192382521,-4.66556346428023,"No"
"PAQR9",0.141463354770651,6.48463003022656,0.245939637505348,0.811313259034533,0.999950192382521,-4.66556347367524,"No"
"NKX2-8",-0.0475220244252839,4.51166635340062,-0.245792335738545,0.811423770187479,0.999950192382521,-4.66556902280275,"No"
"TRIM52-AS1",-0.0685698160765327,4.69002272810905,-0.245775467784406,0.811436425423501,0.999950192382521,-4.66556965804268,"No"
"RPS24",0.108390385563967,11.5387234868255,0.245733931695241,0.811467588253094,0.999950192382521,-4.66557122209283,"No"
"CRYM",-0.0764618398629358,6.18681255312706,-0.245657933077953,0.811524607818443,0.999950192382521,-4.66557408316955,"No"
"NTAQ1",-0.0885006103536128,3.6668320022742,-0.245655762761026,0.811526236161764,0.999950192382521,-4.66557416486156,"No"
"XAGE1B",0.15093382920989,6.59075565806086,0.245576721530033,0.811585539795034,0.999950192382521,-4.66557713954093,"No"
"MMP11",0.0485745870264109,4.12901156402042,0.245441198761773,0.811687223769432,0.999950192382521,-4.66558223770435,"No"
"PHF8",0.113093547590302,4.62066950570962,0.245412169727247,0.811709005006036,0.999950192382521,-4.66558332937633,"No"
"SPNS3",-0.0651193663713148,3.69360800670699,-0.245372766213025,0.811738570757837,0.999950192382521,-4.66558481099175,"No"
"COMMD3",-0.0728027979402937,5.3568633061927,-0.245325749872501,0.811773849076733,0.999950192382521,-4.66558657855432,"No"
"JADE1",0.0614663476285155,5.13115949514774,0.245032434464213,0.811993945995975,0.999950192382521,-4.66559759818577,"No"
"UBE3B",0.0493124722146892,5.76141708076005,0.244937345105185,0.812065302546697,0.999950192382521,-4.66560116785995,"No"
"SGK3",-0.154052608728791,4.05542735034519,-0.244930208487739,0.812070658050782,0.999950192382521,-4.66560143571555,"No"
"CEP295",-0.0972319469551488,6.13342892219802,-0.244813402626137,0.812158313689418,0.999950192382521,-4.66560581865815,"No"
"CBFA2T2",-0.0473430932913779,5.16413450019223,-0.244754179243598,0.812202758265784,0.999950192382521,-4.66560804013668,"No"
"LOC100507395",0.0511048659325999,4.57615532463061,0.244743063646445,0.812211100118021,0.999950192382521,-4.66560845702609,"No"
"DCAF5",-0.0655376905903786,5.48901507138173,-0.244476326108312,0.812411284478321,0.999950192382521,-4.66561845545481,"No"
"ANAPC1",0.0558821434800976,4.99307850358761,0.244416423152184,0.812456243145546,0.999950192382521,-4.66562069940401,"No"
"IQCN",0.0559864756925963,4.68851279106427,0.244354895477979,0.812502421961612,0.999950192382521,-4.66562300365649,"No"
"NFYC",0.0511557494885739,5.32279007223456,0.244231598059627,0.812594963585343,0.999950192382521,-4.66562761952438,"No"
"POLR2L",0.0615382763844812,5.4713472237147,0.244117270023853,0.812680775936407,0.999950192382521,-4.66563189757679,"No"
"NUP153-AS1",-0.0577903562060902,4.42373319363489,-0.243967308802967,0.812793337860324,0.999950192382521,-4.66563750602939,"No"
"TRIP11",-0.0507787906089918,4.97566560612809,-0.243903890777534,0.81284094123585,0.999950192382521,-4.66563987681127,"No"
"HDGF",-0.0467821321745276,9.99105290913381,-0.243881462432915,0.812857776784686,0.999950192382521,-4.66564071511533,"No"
"CXCR3",0.0530160823547412,4.37689746987813,0.243826966221424,0.812898684089964,0.999950192382521,-4.66564275170653,"No"
"SPCS1",0.056593590519654,7.12840935850681,0.243668907159788,0.81301733372167,0.999950192382521,-4.6656486560595,"No"
"RDH11",0.0689652026986778,5.77790126613135,0.243388676118078,0.81322770616967,0.999950192382521,-4.66565911501138,"No"
"MTA1",0.0840352606350612,5.62641411718693,0.243351325822158,0.813255746635325,0.999950192382521,-4.6656605081351,"No"
"POU5F1P4",0.0458172820337159,4.5049985564181,0.243279984789652,0.813309306184415,0.999950192382521,-4.66566316849521,"No"
"PARP1",0.0642156191922396,6.5027256578946,0.243242215484534,0.813337662048538,0.999950192382521,-4.66566457663265,"No"
"CEL",0.0824770942536208,4.24604645429725,0.243211527663892,0.813360701595504,0.999950192382521,-4.66566572059699,"No"
"ZNF614",0.0938753279339255,3.84918171894527,0.243211338632278,0.813360843515678,0.999950192382521,-4.66566572764317,"No"
"KLF2",0.0692110340185428,4.72870320105836,0.243110518245962,0.813436537948995,0.999950192382521,-4.66566948497831,"No"
"YARS2",-0.0619820726713245,4.70116654260927,-0.243026093732708,0.813499924184209,0.999950192382521,-4.6656726301094,"No"
"STK26",0.121263047738307,4.08774390022097,0.242779636550708,0.813684973363896,0.999950192382521,-4.66568180547186,"No"
"SNAP47",-0.0622281924132686,5.21887687594197,-0.242677942798566,0.813761332366248,0.999950192382521,-4.66568558878522,"No"
"ITSN1",-0.0882865416257044,5.68525993397117,-0.242599121164552,0.813820518765737,0.999950192382521,-4.66568852012331,"No"
"LINC00523",-0.0503671447873204,3.68694935807125,-0.241855551507085,0.814378919504455,0.999950192382521,-4.66571612739695,"No"
"UCKL1",-0.0491015061769016,4.81194439492649,-0.241855486597221,0.81437896825486,0.999950192382521,-4.66571612980332,"No"
"TBC1D1",0.0661905834281225,4.72118266076183,0.241807855331319,0.814414741836487,0.999950192382521,-4.66571789543991,"No"
"SLC25A46",-0.10496205417028,6.16641617216529,-0.241802395471745,0.814418842506797,0.999950192382521,-4.66571809780899,"No"
"CSE1L",-0.145960573151438,6.02948741192381,-0.241799252581782,0.814421203001641,0.999950192382521,-4.66571821429784,"No"
"SLC12A6",0.0788740562989956,5.0898862810392,0.241791046336764,0.814427366382687,0.999950192382521,-4.66571851844914,"No"
"SND1",0.0358828035501011,6.16798586600538,0.24178605597014,0.814431114453239,0.999950192382521,-4.66571870340414,"No"
"CCDC17",-0.103991956483033,4.04296166627018,-0.241735426844168,0.814469140305961,0.999950192382521,-4.66572057963092,"No"
"FGF21",0.0790536992858417,4.51846600740914,0.241735418295952,0.814469146726286,0.999950192382521,-4.66572057994767,"No"
"HLF",-0.133046628362871,6.17677140640698,-0.24153329161156,0.814620962481946,0.999950192382521,-4.66572806658804,"No"
"TLX1",0.109794415545449,4.93249736222185,0.241469340119764,0.814668997648413,0.999950192382521,-4.66573043403701,"No"
"RAB1A",0.0595463164795813,6.27128027880757,0.241035184848298,0.814995121491319,0.999950192382521,-4.66574649005244,"No"
"NUP93",0.0611690260194404,4.58808457239294,0.24100827239147,0.815015338528328,0.999950192382521,-4.66574748440614,"No"
"TBCA",0.0678878231198077,8.69161519511445,0.240932196737842,0.815072488472328,0.999950192382521,-4.66575029464146,"No"
"TXNL1",-0.0711142043976842,8.16539295352785,-0.240826657264905,0.815151774295454,0.999950192382521,-4.66575419183682,"No"
"TESC",0.0563585536143547,4.78560042175872,0.240756243908677,0.815204673097158,0.999950192382521,-4.66575679102356,"No"
"PDE7B-AS1",-0.102241318114352,3.91928452546422,-0.240737345690013,0.815218870758732,0.999950192382521,-4.66575748849223,"No"
"RB1",-0.070321706838353,5.94462172075258,-0.24068834319457,0.815255685187837,0.999950192382521,-4.66575929675798,"No"
"OAS1",-0.0881323810490331,5.1254653214358,-0.240592924354038,0.815327372508782,0.999950192382521,-4.66576281682582,"No"
"CARD9",0.055674005785189,4.7327212567651,0.24054493140572,0.815363429868937,0.999950192382521,-4.66576458680442,"No"
"H2AC7",0.132537298051292,5.904295360831,0.240508470756314,0.815390823258453,0.999950192382521,-4.66576593124181,"No"
"TYSND1",0.0619360125806621,6.65108230095038,0.240505106662921,0.815393350761666,0.999950192382521,-4.6657660552782,"No"
"MAIP1",0.0948545689052107,6.32823597500286,0.240446598163674,0.815437309599484,0.999950192382521,-4.66576821225528,"No"
"GNA12",-0.0812159413398064,5.9525966519266,-0.240430152389403,0.815449665826943,0.999950192382521,-4.66576881845374,"No"
"TGS1",0.0921910288698715,4.76172322130971,0.240385108600886,0.815483508918463,0.999950192382521,-4.66577047858039,"No"
"EFHD1",-0.125202472390563,5.79664270721905,-0.240275800408258,0.815565637956449,0.999950192382521,-4.66577450596341,"No"
"B3GNT8",-0.0578416344602326,3.86894670492755,-0.240045682342202,0.815738545646663,0.999950192382521,-4.66578297865719,"No"
"APBA3",0.0671246904121299,4.60862340122154,0.240018574512275,0.815758914809042,0.999950192382521,-4.66578397621595,"No"
"MED13",-0.0716688945111077,6.92301131661933,-0.239932098843557,0.815823894686808,0.999950192382521,-4.66578715775576,"No"
"LINC02809",0.0449891682038679,4.65057620261485,0.239756463020557,0.815955876215353,0.999950192382521,-4.66579361615624,"No"
"SNF8",-0.0712114992055763,6.81098092603413,-0.239586491277416,0.816083607320823,0.999950192382521,-4.6657998618843,"No"
"AKAP17A",-0.070320159187558,6.45226661786648,-0.239389770140123,0.816231447355431,0.999950192382521,-4.66580708513932,"No"
"TERT",0.147525790040867,4.80717660292293,0.239253885134204,0.81633357226378,0.999950192382521,-4.6658120712162,"No"
"BIRC3",-0.130295731758272,5.52129030031501,-0.239212900424008,0.816364375203732,0.999950192382521,-4.66581357454028,"No"
"PCYT1B",0.0529927999596271,4.20862366856657,0.239150853062956,0.816411008866911,0.999950192382521,-4.6658158499665,"No"
"ANKRD23",0.052334210190677,4.00616017669002,0.239040870409842,0.816493671699461,0.999950192382521,-4.66581988187939,"No"
"LOC101929488",0.0461880874865015,3.94507614160046,0.238790827885209,0.816681612304005,0.999950192382521,-4.66582904158465,"No"
"PPIL4",0.0797805726564675,3.64439193730128,0.238735574428358,0.816723144385933,0.999950192382521,-4.66583106439935,"No"
"PPIB",0.0749233470532324,8.49054983676593,0.238696848086692,0.816752253977117,0.999950192382521,-4.66583248188824,"No"
"TMEM220",0.120159063263101,5.47997933271658,0.23866097620381,0.816779218210701,0.999950192382521,-4.66583379469593,"No"
"FLAD1",0.0507529269867115,4.40027566172287,0.238658535644845,0.81678105274319,0.999950192382521,-4.66583388400637,"No"
"STAC3",0.0632359413236712,5.52074861790148,0.238493585113838,0.816905046382685,0.999950192382521,-4.66583991818141,"No"
"SMDT1",-0.120440307553047,7.30998778886411,-0.238489979989324,0.816907756422119,0.999950192382521,-4.6658400500176,"No"
"POGLUT3",0.0579558491803862,5.14908733850122,0.238479251234271,0.816915821442922,0.999950192382521,-4.6658404423471,"No"
"FYN",0.0779753335155107,6.19393627170009,0.238439844033546,0.816945444823477,0.999950192382521,-4.66584188324314,"No"
"SLCO3A1",-0.0513321605221417,4.51952552452976,-0.238417510613306,0.816962233551882,0.999950192382521,-4.66584269974542,"No"
"BCS1L",0.0662897677344976,4.50720950748115,0.238393633724047,0.816980182663378,0.999950192382521,-4.66584357259381,"No"
"ZNF24",-0.0551426651459188,5.09154285359754,-0.237939532101466,0.817321568578974,0.999950192382521,-4.66586015657656,"No"
"ZNF226",0.0893885170377047,5.11250146587857,0.237859163521249,0.817381992566863,0.999950192382521,-4.6658630884553,"No"
"MIR503HG",0.0747332745326963,4.69831346097072,0.237563908618858,0.817603986776431,0.999950192382521,-4.66587385117185,"No"
"CANX",0.0475413823557105,8.02187243586689,0.237481575210256,0.817665894119284,0.999950192382521,-4.66587685008528,"No"
"RTN4RL1",-0.0583417367299397,4.94236423958598,-0.23736862266473,0.817750826485447,0.999950192382521,-4.66588096261904,"No"
"DHPS",-0.0520013678806617,4.78102306484755,-0.237205747683829,0.817873301442078,0.999950192382521,-4.66588688943448,"No"
"ENOX2",0.0400836781784362,4.22212553991691,0.2371932703733,0.817882684056887,0.999950192382521,-4.66588734330426,"No"
"KIAA1614",0.0481251244876297,5.99133848974919,0.237186344927146,0.817887891826525,0.999950192382521,-4.66588759521153,"No"
"RTEL1-TNFRSF6B",-0.04147176345431,4.68286942725536,-0.237097766268823,0.817954501689985,0.999950192382521,-4.66589081655209,"No"
"TSSK4",-0.0618012443741689,3.82191224212673,-0.236989447365444,0.818035958032639,0.999950192382521,-4.66589475418914,"No"
"CMTM8",-0.0658473049014976,6.3746736690699,-0.23698573657051,0.818038748609453,0.999950192382521,-4.66589488905379,"No"
"UBXN2A",-0.0387373651664191,9.12522404718963,-0.236920031221683,0.818088160526142,0.999950192382521,-4.66589727669899,"No"
"ZNF12",-0.0842521357110471,4.96860394232793,-0.23689107796985,0.818109934299946,0.999950192382521,-4.6658983286165,"No"
"TMEM248",0.0449467428006667,6.04880601453394,0.236870447235022,0.818125449374825,0.999950192382521,-4.66589907808718,"No"
"SOCS5",-0.0802830536272792,5.02760121738844,-0.236784588963034,0.818190018867944,0.999950192382521,-4.6659021964507,"No"
"WDPCP",-0.0406696581502848,5.02022817109482,-0.236766546129649,0.818203588119035,0.999950192382521,-4.66590285162414,"No"
"PTGDR2",-0.0547805950973466,5.61472600238624,-0.236764948739959,0.818204789451278,0.999950192382521,-4.66590290962638,"No"
"GJA8",0.0509201320438395,3.50457840789871,0.236693981558679,0.818258161507712,0.999950192382521,-4.66590548610477,"No"
"HAPLN3",0.0520600492359189,3.74120151859085,0.236690738175001,0.818260600772376,0.999950192382521,-4.66590560383846,"No"
"FAM239A",-0.117171674949422,3.82804613834767,-0.236570736676487,0.818350852239126,0.999950192382521,-4.6659099587434,"No"
"TNKS1BP1",-0.0538412579308245,4.19496067220298,-0.236540322975277,0.818373726412991,0.999950192382521,-4.66591106212681,"No"
"GALNT17",0.04188695207589,5.08373688027229,0.236534527257724,0.818378085398362,0.999950192382521,-4.66591127237483,"No"
"TBL1X",-0.0638817980807653,5.55404680365954,-0.236499117962491,0.818404717032847,0.999950192382521,-4.66591255678887,"No"
"RRAGC",0.0550294730459262,5.03582011025694,0.236431789476764,0.818455356044211,0.999950192382521,-4.66591499850103,"No"
"SPAG7",0.0441509151209081,7.1131933793024,0.236423028098858,0.818461945705673,0.999950192382521,-4.66591531618828,"No"
"NDUFAF3",0.0443690643542354,4.75729383391372,0.236403663772718,0.818476510175339,0.999950192382521,-4.66591601829725,"No"
"CLDN4",0.0367212339942391,5.33152869347841,0.236396979841147,0.818481537370671,0.999950192382521,-4.66591626062925,"No"
"TMEM273",-0.163308604271263,4.51904577792874,-0.236175395105796,0.818648203195067,0.999950192382521,-4.66592429059606,"No"
"PRKAG2-AS1",-0.0880118772578538,3.89264795952575,-0.236118628886343,0.818690901680765,0.999950192382521,-4.66592634655267,"No"
"FBLL1",0.0391103421711421,5.15019762425313,0.236031793870306,0.818756218575527,0.999950192382521,-4.66592949060567,"No"
"TCF7L2",0.0878542171780339,6.26696063453987,0.235751878933743,0.818966779360233,0.999950192382521,-4.66593961785229,"No"
"RAD51D",0.0459791268452401,4.1522944302933,0.235655385876706,0.819039368022324,0.999950192382521,-4.66594310622408,"No"
"AP1B1",0.0546492374492109,6.01843344005249,0.235635849715237,0.819054064678269,0.999950192382521,-4.66594381231641,"No"
"FGFR4",0.0585339661110922,6.75749341570175,0.235614766398877,0.819069925311212,0.999950192382521,-4.66594457426316,"No"
"UXT",-0.0779563351139254,5.76282948515079,-0.235477950677446,0.819172851649846,0.999950192382521,-4.66594951713694,"No"
"FBRSL1",0.0392941796250827,5.4000287620333,0.235271341146075,0.819328290754053,0.999950192382521,-4.66595697620311,"No"
"ISLR2",-0.0556344921960106,5.32867924220705,-0.234992441433984,0.81953812937274,0.999950192382521,-4.66596703496093,"No"
"FANCI",0.105697053666646,4.32593047214869,0.234980723000475,0.819546946422972,0.999950192382521,-4.66596745734112,"No"
"KIF26A",0.0393170467977972,4.18405656765817,0.234937203476392,0.819579691122404,0.999950192382521,-4.66596902578236,"No"
"CDK5RAP2",-0.0443590286033224,5.47982013511623,-0.234779121718333,0.819698637165041,0.999950192382521,-4.66597472065205,"No"
"SLU7",-0.047975161472988,4.66105026654934,-0.234646593069528,0.81979835994849,0.999950192382521,-4.66597949208904,"No"
"WDR76",0.0760149808263799,4.27259512547915,0.234628089000109,0.819812283831984,0.999950192382521,-4.66598015808274,"No"
"PRKD3",0.0753211583693041,4.94313884152262,0.234498451233614,0.819909835121689,0.999950192382521,-4.66598482253265,"No"
"POLR3D",-0.0943999303906864,4.50091721120193,-0.23443134752555,0.819960331365305,0.999950192382521,-4.66598723597768,"No"
"ETS1",0.0988160392231485,5.47723278316853,0.234410552575352,0.81997597996155,0.999950192382521,-4.66598798374972,"No"
"HAVCR1P1",0.0363839148201262,4.17010366329921,0.234212130214601,0.820125300809517,0.999950192382521,-4.66599511562078,"No"
"ZDHHC3",0.0381938349243551,4.72823854952583,0.234139793626795,0.82017973892494,0.999950192382521,-4.66599771413815,"No"
"SMG1",-0.0478243655251793,5.63633611083901,-0.234123436644531,0.820192048788304,0.999950192382521,-4.66599830161454,"No"
"DPP3",-0.0669662257955537,5.23965290532514,-0.233837127999303,0.820407526085074,0.999950192382521,-4.66600857816342,"No"
"KLHL36",0.039789837129522,5.03281814819978,0.233622332594414,0.820569192638435,0.999950192382521,-4.66601627980149,"No"
"MGA",0.11995935419282,4.91871564400529,0.233601837689537,0.82058461867306,0.999950192382521,-4.66601701429903,"No"
"MGC34796",-0.0480379465351968,4.35873761025303,-0.233581703560113,0.820599773239973,0.999950192382521,-4.66601773580575,"No"
"GRK5",0.0404716321226033,5.75672356026251,0.233493341920858,0.820666282255901,0.999950192382521,-4.6660209015273,"No"
"TRARG1",0.0402469001387438,4.00351977647324,0.233432280683912,0.820712243389626,0.999950192382521,-4.66602308847673,"No"
"SMG5",0.0608924747575337,5.59324363550502,0.233426302752412,0.820716743050952,0.999950192382521,-4.66602330255034,"No"
"CDC42EP4",-0.0541595446864411,4.83965628613784,-0.233413893760841,0.820726083471119,0.999950192382521,-4.66602374690729,"No"
"SNHG18",-0.0866174149604566,4.2461838561011,-0.233205438115789,0.82088299539903,0.999950192382521,-4.66603120810046,"No"
"KCTD11",-0.0579552377779757,4.74329801491109,-0.233202961681184,0.820884859549549,0.999950192382521,-4.66603129669961,"No"
"RBMS3",-0.104785221708634,5.26508042235112,-0.233192112857181,0.820893026078805,0.999950192382521,-4.66603168482607,"No"
"RBPJ",-0.0908224907360671,6.40829226405955,-0.233143289651739,0.820929778375892,0.999950192382521,-4.66603343130181,"No"
"LHX4",-0.0427627338288694,4.51510487001208,-0.233019850960178,0.821022700504741,0.999950192382521,-4.66603784528578,"No"
"CCNQ",-0.0503778589301236,6.29063251863292,-0.232858300114532,0.821144317150531,0.999950192382521,-4.6660436186518,"No"
"TBC1D9",0.0477451052492075,5.22345849093614,0.232754500204038,0.821222461144067,0.999950192382521,-4.66604732609911,"No"
"KCNK3",-0.0565777570123771,4.07549942706754,-0.232668268163229,0.821287381053904,0.999950192382521,-4.66605040484174,"No"
"ZYX",-0.0705936782762668,6.95970619113727,-0.232667339863316,0.8212880799336,0.999950192382521,-4.66605043797877,"No"
"B4GALT1",-0.0532693569603477,6.27385357902415,-0.232635334826401,0.821312175341668,0.999950192382521,-4.66605158036642,"No"
"PCNA",0.161560552842923,4.64776959276906,0.23242730850536,0.821468795495574,0.999950192382521,-4.66605900191288,"No"
"HS3ST1",-0.0424549834031582,4.53416359852499,-0.232331947019143,0.821540594645647,0.999950192382521,-4.6660624018595,"No"
"ECI2-DT",0.0443135185950707,5.12317282134553,0.232290873408617,0.82157152014955,0.999950192382521,-4.66606386584685,"No"
"COX19",-0.0453608453581422,6.02834067139596,-0.232066681316383,0.821740326579843,0.999950192382521,-4.6660718522693,"No"
"HHIPL1",-0.0411766968357545,5.23255371168486,-0.231977750412284,0.821807290189364,0.999950192382521,-4.66607501817748,"No"
"IDE",-0.0709377503689961,5.08246504340622,-0.231840024207297,0.82191099892822,0.999950192382521,-4.66607991883962,"No"
"SPNS2",-0.0537530935903181,3.76295051509841,-0.231805231364049,0.821937198747658,0.999950192382521,-4.6660811564107,"No"
"USP6NL-AS1",-0.0752409995671743,3.91900059213208,-0.231614663532361,0.822080704897095,0.999950192382521,-4.66608793163063,"No"
"ZNF587",0.0760527585321817,6.99967049762349,0.231582070191333,0.822105249850613,0.999950192382521,-4.66608908986959,"No"
"RPL39",0.0623151235256252,12.2069644865225,0.231537567402596,0.822138763741164,0.999950192382521,-4.66609067106608,"No"
"YJU2B",0.0346170534884012,6.86509036233846,0.231496864424263,0.822169416427873,0.999950192382521,-4.66609211699411,"No"
"MDH2",-0.0813953647457186,5.62677434912706,-0.231493587204924,0.822171884457176,0.999950192382521,-4.66609223340287,"No"
"CDK14",0.0546421009610594,5.17997426061436,0.231420369301099,0.822227024404339,0.999950192382521,-4.66609483372581,"No"
"TOB1-AS1",0.0527630984668308,4.42196270035078,0.231394696394589,0.822246358754933,0.999950192382521,-4.66609574530481,"No"
"TLR4",-0.0759319510288492,4.45272960780376,-0.23130360089185,0.822314964103424,0.999950192382521,-4.66609897907438,"No"
"LRP5",-0.181925782436978,6.49738898461581,-0.231157456229659,0.82242503111407,0.999950192382521,-4.66610416441531,"No"
"SMARCB1",0.0546585989231154,6.03504885296476,0.231062489680773,0.822496556177922,0.999950192382521,-4.66610753219418,"No"
"CHMP4A",-0.0522724101245036,6.50312882010194,-0.230822077418581,0.822677632980908,0.999950192382521,-4.66611605183523,"No"
"NPR2",0.0954920301336664,4.93098373964925,0.230818158935232,0.822680584446715,0.999950192382521,-4.66611619062517,"No"
"IFI6",-0.122193874094536,6.6851547415277,-0.230785301734962,0.822705333144006,0.999950192382521,-4.66611735431358,"No"
"RBM12B-AS1",0.130214200576797,5.50367256828574,0.230693170392463,0.822774729411864,0.999950192382521,-4.6661206164232,"No"
"POC1A",0.0480840780028582,3.77397042643804,0.230683428602596,0.8227820673343,0.999950192382521,-4.6661209612779,"No"
"LZIC",-0.0535024926404843,3.91580811401459,-0.230472757820365,0.822940757814218,0.999950192382521,-4.66612841543894,"No"
"SAFB2",0.0452843740024882,7.25640614064048,0.2303685988288,0.823019220064479,0.999950192382521,-4.66613209843451,"No"
"LINC01049",0.0720639424335814,3.74919114285147,0.23018299965557,0.823159035801996,0.999950192382521,-4.66613865706778,"No"
"GBA1",0.105316926268018,4.73126828916537,0.230169212823999,0.823169421974098,0.999950192382521,-4.66613914405534,"No"
"DPY19L1",0.0816016808242495,4.76890153286152,0.230128983078423,0.823199728860162,0.999950192382521,-4.66614056491391,"No"
"OS9",-0.0822363727468645,8.5831371137537,-0.230014930193563,0.82328565174116,0.999950192382521,-4.66614459178248,"No"
"CHMP2B",0.0480902560480008,4.9115070445877,0.230010949957521,0.823288650336796,0.999950192382521,-4.66614473227754,"No"
"SNAI2",0.10089483874061,5.6873573207706,0.229917728333917,0.823358881701491,0.999950192382521,-4.66614802215049,"No"
"HOXB9",-0.0345591062466224,3.93520170269449,-0.229856108633572,0.823405305703533,0.999950192382521,-4.66615019604782,"No"
"CIAPIN1",0.0857196677250638,6.84812175212575,0.229841821722714,0.823416069501061,0.999950192382521,-4.66615069999806,"No"
"ZNF639",0.0426647893609822,5.69292920478772,0.229743966249647,0.823489795131469,0.999950192382521,-4.66615415088563,"No"
"CHST1",0.0636079136686067,4.06590823971969,0.229671710607496,0.823544234681243,0.999950192382521,-4.66615669806898,"No"
"ZNF469",0.0652719410084428,3.94004107009619,0.229604982438329,0.823594510555894,0.999950192382521,-4.66615904969975,"No"
"FAM241B",-0.0727195112167687,4.19276785103264,-0.22957688519827,0.823615680480754,0.999950192382521,-4.66616003970131,"No"
"IGSF22",-0.0482911744059153,5.72470349963717,-0.229324998754983,0.823805471596977,0.999950192382521,-4.66616890958506,"No"
"SLC15A1",0.0804335974634922,5.9404190438912,0.229188885498053,0.823908035109016,0.999950192382521,-4.66617369868891,"No"
